Identifier,Title,Description,Originator,Date_Issued,Topic,West,East,North,South,Format,links,keywords
25D28B4F-3D3B-4A56-BD5A-E86256DB5018,"Parcels Adams Country, WI 2012","This data layer represents Parcels for Adams County, Wisconsin in 2012. It is a feature class within the geodatabase, “Adams_Parcels_2012.gdb”.",Adams County Register of Deeds/Land Records,"2018-09-26


publication",planningCadastre,-90.026451,-89.59476,44.249516,43.640494,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Adams_Parcels_2012.zip'],"[<keyword>\n<gco:CharacterString>Adams Country,</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
24306941-AFA3-4AFF-8CC4-D469A8636FF3,"Parcels Adams Country, WI 2014","This data layer represents land parcels for Adams County, Wisconsin in 2014. It is a feature class within the geodatabase, Adams_Parcels_2014.gdb.",Adams County Register of Deeds/Land Records,"2018-09-26


publication",planningCadastre,-90.026451,-89.59476,44.249516,43.640494,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Adams_Parcels_2014.zip'],"[<keyword>\n<gco:CharacterString>Adams Country,</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planningCadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
E98DBCBD-5410-4E8A-888D-8ECD7A314C46,"Parcels Adams County, WI 2016","This data layer represents land parcels for Adams County, Wisconsin in 2016. Also included in this geodatabase are zoning layers: airport, farmland, floodplain, general, and shoreland.",Adams County Register of Deeds/Land Records,"2018-09-26


publication",planningCadastre,-90.026451,-89.59476,44.249516,43.640494,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Adams_Parcels_2016.zip'],"[<keyword>\n<gco:CharacterString>Adams County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planning Cadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
6A76D316-74C2-4880-9547-A485066934ED,"Roads Adams County, WI 2012","This data layer represents roads for Adams County, Wisconsin in 2012. It is a feature class within the geodatabase Adams_Roads_2012.gdb.",Adams County Register of Deeds/Land Records,"2018-09-20


publication",transportation,-90.015029,-89.597364,44.248796,43.641584,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Adams_Roads_2012.zip'],"[<keyword>\n<gco:CharacterString>Adams County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
28A6B85D-9AA5-4268-BFED-E378CA9B8400,"Roads Adams County, WI 2014","This data layer represent roads for Adams County, Wisconsin in 2014. It is a feature class within the geodatabase Adams_Roads_2014.gdb.",Adams County Register of Deeds/Land Records,"2018-09-24


publication",transportation,-90.015029,-89.597364,44.248796,43.641584,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Adams_Roads_2014.zip'],"[<keyword>\n<gco:CharacterString>Adams County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
C206AC57-3042-4438-806C-C98046FD006E,"Roads Adams County, WI 2015","This data layers represent roads for Adams County, Wisconsin in 2015.",Adams County Register of Deeds/Land Records,"2018-09-24


publication",transportation,-90.015029,-89.597364,44.248796,43.641584,"Shapefile


1.0",[u'https://gisdata.wisc.edu/public/Adams_Roads_2015.zip'],"[<keyword>\n<gco:CharacterString>Adams County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
8FF9A0B6-DABF-4974-913D-ADD365A52194,"Roads Adams County, WI 2016","This data layer represent roads for Adams County, Wisconsin in 2016. It is a feature class within the geodatabase Adams_Roads_2016.gdb.",Adams County Register of Deeds/Land Records,"2018-09-24


publication",transportation,-90.015029,-89.597364,44.248796,43.641584,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Adams_Roads_2016.zip'],"[<keyword>\n<gco:CharacterString>Adams County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
D8970F67-1B1E-45D2-8D69-7DE2030DBF34,"Zoning Adams County, WI 2014","This data layer represents zoning for Adams County, Wisconsin in 2014. It is a feature class within the geodatabase, Adams_Zoning_2014.gdb.",Adams County Register of Deeds/Land Records,"2018-09-24


publication",planningCadastre,-90.026451,-89.594637,44.24955,43.640505,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Adams_Zoning_2014.zip'],"[<keyword>\n<gco:CharacterString>Adams County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning \u2013 Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
FC25C7C2-187D-4256-AA90-DC64B5D2CB42,"Zoning Adams County, WI 2015","These data layers represent zoning for Adams County, Wisconsin in 2015. It is a feature class within the geodatabase, Adams_Zoning_2015.gdb. The zoning feature layers included in this geodatabase are: 'COMP', and 'SHORELAND.'",Adams County Register of Deeds/Land Records,"2018-09-24


publication",planningCadastre,-90.026451,-89.594637,44.24955,43.640505,"File Geodatabase Feature Dataset


10.5",[u'https://gisdata.wisc.edu/public/Adams_Zoning_2015.zip'],"[<keyword>\n<gco:CharacterString>Adams County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning \u2013 Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
E92AA7DD-1DCF-4D01-A667-79A97C248BF3,"Zoning Adams County, WI 2016","This polygon data layer represents zoning for Adams County, Wisconsin in 2016. It is a feature class within the geodatabase, Adams_Zoning_2016.gdb. The zoning features in this geodatabase are: 'AIRPORT', 'FARMLAND', 'FLOODPLAIN', 'GENERAL', and 'SHORELAND.'",Adams County Register of Deeds/Land Records,"2018-09-24


publication",planningCadastre,-90.026451,-89.594637,44.24955,43.640505,"File Geodatabase Feature Dataset


10.5",[u'https://gisdata.wisc.edu/public/Adams_Zoning_2016.zip'],"[<keyword>\n<gco:CharacterString>Adams County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning \u2013 Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
9804E043-4C90-45AD-9804-011F87A46A5B,"Hydrography Ashland County, WI 2010","This data layer represents hydrography for Ashland County, Wisconsin in 2010. It is a feature class within the geodatabase, Ashland_Hydro_2010.gdb. The feature layers included in the geodatabase are ""Ashland_HydroLine_2010"" and ""Ashland_HydroPoly_2010"".",Ashland County Register of Deeds,"2010-01-01


publication",inlandWaters,-90.93051,-90.295381,46.872079,45.980124,"File Geodatabase Feature Dataset


10.5",[u'https://gisdata.wisc.edu/public/Ashland_Hydro_2010.zip'],"[<keyword>\n<gco:CharacterString>Ashland County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Hydrography</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
66A081C2-3B18-4635-A956-DAB04E4E58A9,"Hydrography Ashland County, WI 2012","This data layer represents hydrography for Ashland County, Wisconsin in 2012. It is a feature class within the geodatabase, Ashland_Hydro_2012.gdb. The feature layers included in the geodatabase are ""Ashland_HydroLine_2012"" and ""Ashland_HydroPoly_2012"".",Ashland County Register of Deeds,"2012-01-01


publication",inlandWaters,-90.93051,-90.295381,46.872079,45.980124,"File Geodatabase Feature Dataset


10.5",[u'https://gisdata.wisc.edu/public/Ashland_Hydro_2012.zip'],"[<keyword>\n<gco:CharacterString>Ashland County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Hydrography</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
3EA4819E-3E2A-46E5-9B68-9D490A8F4D87,"Hydrography Ashland County, WI 2014","This data layer represents hydrography for Ashland County, Wisconsin in 2014. It is a feature class within the geodatabase, Ashland_Hydro_2014.gdb. The feature layers included in the geodatabase are ""Ashland_HydroLine_2014"" and ""Ashland_HydroPoly_2014"".",Ashland County Register of Deeds,"2014-01-01


publication",inlandWaters,-90.93051,-90.295381,46.872079,45.980124,"File Geodatabase Feature Dataset


10.5",[u'https://gisdata.wisc.edu/public/Ashland_Hydro_2014.zip'],"[<keyword>\n<gco:CharacterString>Ashland County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Hydrography</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
2E188A8F-4271-44D1-8947-3A5BD7629D66,"Hydrography Ashland County, WI 2016","This data layer represents hydrography for Ashland County, Wisconsin in 2016. It is a feature class within the geodatabase, Ashland_Hydro_2016.gdb. The feature layers included in the geodatabase are ""Ashland_HydroLine_2016"" and ""Ashland_HydroPoly_2016"".",Ashland County Register of Deeds,"2016-01-01


publication",inlandWaters,-90.93051,-90.295381,46.872079,45.980124,"File Geodatabase Feature Dataset


10.5",[u'https://gisdata.wisc.edu/public/Ashland_Hydro_2016.zip'],"[<keyword>\n<gco:CharacterString>Ashland County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Hydrography</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
F8BD388B-AE7B-4D2F-9BAE-13C111F79707,"Municipalities Ashland County, WI 2010","This data layer represents municipalities for Ashland County, Wisconsin in 2010. It is a feature class within the geodatabase, Ashland_Municipalities_2010.gdb.",Ashland County Register of Deeds,"2010-01-01


publication",boundaries,-90.93051,-90.295381,46.872079,45.980124,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Ashland_Municipalities_2010.zip'],"[<keyword>\n<gco:CharacterString>Ashland County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Cities and Towns</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
16B4ED27-69E8-4D67-A0C9-CC08C10AED99,"Municipalities Ashland County, WI 2012","This data layer represents municipalities for Ashland County, Wisconsin in 2012. It is a feature class within the geodatabase, Ashland_Municipalities_2012.gdb.",Ashland County Register of Deeds,"2012-01-01


publication",boundaries,-90.93051,-90.295381,46.872079,45.980124,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Ashland_Municipalities_2012.zip'],"[<keyword>\n<gco:CharacterString>Ashland County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Cities and Towns</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
9B3888C1-99D2-47EB-AB6D-788B47A66CC4,"Municipalities Ashland County, WI 2013","This data layer represents municipalities for Ashland County, Wisconsin in 2013. It is a feature class within the geodatabase, Ashland_Municipalities_2013.gdb.",Ashland County Register of Deeds,"2013-01-01


publication",boundaries,-90.93051,-90.295381,46.872079,45.980124,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Ashland_Municipalities_2013.zip'],"[<keyword>\n<gco:CharacterString>Ashland County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Cities and Towns</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
4D7EF28D-CB40-4B95-88F4-5872F60FCCF0,"Municipalities Ashland County, WI 2014","This data layer represents municipalities for Ashland County, Wisconsin in 2014. It is a feature class within the geodatabase, Ashland_Municipalities_2014.gdb.",Ashland County Register of Deeds,"2014-01-01


publication",boundaries,-90.93051,-90.295381,46.872079,45.980124,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Ashland_Municipalities_2014.zip'],"[<keyword>\n<gco:CharacterString>Ashland County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Cities and Towns</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
715ABDA7-B113-424B-9A99-3B394707864E,"Municipalities Ashland County, WI 2015","This data layer represents municipalities for Ashland County, Wisconsin in 2015. It is a feature class within the geodatabase, Ashland_Municipalities_2015.gdb.",Ashland County Register of Deeds,"2015-01-01


publication",boundaries,-90.93051,-90.295381,46.872079,45.980124,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Ashland_Municipalities_2015.zip'],"[<keyword>\n<gco:CharacterString>Ashland County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Cities and Towns</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
163F1C75-CAF4-4027-8147-E49A6A1B76F8,"Municipalities Ashland County, WI 2016","This data layer represents municipalities for Ashland County, Wisconsin in 2016. It is a feature class within the geodatabase, Ashland_Municipalities_2016.gdb.",Ashland County Register of Deeds,"2016-01-01


publication",boundaries,-90.93051,-90.295381,46.872079,45.980124,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Ashland_Municipalities_2016.zip'],"[<keyword>\n<gco:CharacterString>Ashland County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Cities and Towns</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
9EBA1456-F4B4-46C5-990B-C4D02E7FFE5C,"Parcels Ashland County, WI 2010","This data layer represents parcels for Ashland County, Wisconsin in 2010. It is a feature class within the geodatabase, Ashland_Parcels_2010.gdb.",Ashland County Register of Deeds,"2010-01-01


publication",planningCadastre,-90.944444,-90.299812,47.082631,45.978171,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Ashland_Parcels_2010.zip'],"[<keyword>\n<gco:CharacterString>Ashland County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
