Identifier,Title,Description,Originator,Date_Issued,Topic,West,East,North,South,Format,links,keywords
D522049C-8347-4063-ADF2-0AB644CC6378,"Parcels Clark County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-90.931014,-90.311719,45.034481,44.419596,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Clark_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Clark County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
1E678BA2-FC1D-44F4-B8B7-628DD0D11F04,"Parcels Columbia County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-89.785921,-89.000019,43.646802,43.278615,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Columbia_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Columbia County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
6CE82364-DA3A-4BF4-B346-F92850519C25,"Parcels Crawford County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-91.215252,-90.661828,43.426997,42.991103,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Crawford_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Crawford County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
B37015E6-C671-4B5D-B5B6-D88631E9E914,"Parcels Dane County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-89.839166,-89.006446,43.295579,42.842549,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Dane_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Dane County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
FC068407-91A6-4F66-B71A-7FD86E25F6AC,"Parcels Dodge County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-89.013997,-88.394707,43.637816,43.190911,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Dodge_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Dodge County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
5253FDE4-FFF6-4B33-B10B-5313E8EE2C9C,"Parcels Door County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-87.736481,-86.762165,45.449478,44.654728,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Door_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Door County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
CB0CC255-09E1-47A8-B53E-A44059D6462D,"Parcels Douglas County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-92.318033,-91.534986,46.757791,46.144837,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Douglas_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Douglas County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
0854BD4C-C7F8-4422-8FB2-D1F42DBEF6D3,"Parcels Dunn County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-92.160388,-91.639004,45.217902,44.675497,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Dunn_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Dunn County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
D44B369E-374F-432B-809C-347771E285CD,"Parcels EauClaire County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/EauClaire_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>EauClaire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
D0163907-4752-405E-9EF2-8E628A9A2833,"Parcels Florence County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-88.690339,-88.048803,46.02304,45.713089,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Florence_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Florence County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
14D6D0FA-2590-4C62-9DB8-BDB35E99D4EF,"Parcels Fond du Lac County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-88.89209,-88.148781,43.947027,43.539951,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Fond_du_Lac_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Fond_du_Lac County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
C4ADABD8-6903-4288-95F3-3D37F06C0A01,"Parcels Forest County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-89.057965,-88.408348,46.074545,45.372755,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Forest _Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Forest County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
17165D42-3D0F-4533-98C0-2947425BD408,"Parcels Grant County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-91.149354,-90.424503,43.208122,42.502348,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Grant_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Grant County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
46657FA1-A2C8-4573-8318-682EB95CC4E0,"Parcels Green County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.","Product of the Version 5 Statewide Parcel Map Database Project (V5). Created by: The Wisconsin State Cartographer's Office, Administrated by: The Wisconsin Land Information Program (WLIP) at the Department of Administration (DOA)","2019-07-03


creation",planningCadastre,-89.839326,-89.362179,42.858118,42.500076,"File Geodatabase Feature Class


10.3",[u'https://gisdata.wisc.edu/public/Green_Parcels_2019.zip'],"[<keyword>\n<gco:CharacterString>Green County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real Property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
